ID,Panel temperature ,Site temperature ,Light intensity,Wind speed ,Wind direction ,Power,narx,error,errorh
9609,-1.29,-8,290,0,17,2.234542821,2.586132361,-0.35158954,-0.92666
9610,-1.02,-7,285,0,7,2.111080954,2.021947616,0.089133338,0.41548
9611,-0.85,-7.5,287,0,93,2.12509682,2.870951311,-0.745854491,-0.85288
9612,-1.12,-7.8,399,0,46,2.514476438,1.503976629,1.010499809,-0.14972
9613,-0.92,-7.5,357,0,66,2.58062857,3.017486592,-0.436858022,0.78769
9614,-0.73,-7.5,302,0,99,2.133863782,3.056255348,-0.922391566,-0.26439
9615,-0.5,-7.7,303,0.8,115,2.187764282,2.351137322,-0.16337304,-1.0217
9617,-0.23,-7.7,480,2.3,95,2.757072067,2.382727172,0.374344895,-0.1074
9618,-0.16,-7.5,520,1.5,78,3.474200374,3.743685689,-0.269485315,-0.37574
9620,0.66,-7.4,493,0,117,3.965020975,3.927998102,0.037022873,-0.27859
9621,1.5,-7,534,0,53,4.480373622,4.856721907,-0.376348285,-0.9703
9623,2.34,-7.2,552,0,20,5.912768677,4.735066481,1.177702196,-1.34442
9626,4.97,-7.2,486,0,20,7.897149483,6.064242831,1.832906652,0.73912
9627,5.91,-7.1,318,0.5,27,6.211589245,7.518926435,-1.30733719,1.03968
9629,3.91,-7.5,490,2,85,5.558223408,4.559042969,0.999180439,-2.82374
9631,4.95,-7,629,0,119,9.546295051,6.658812478,2.887482573,2.94803
9634,4.43,-7.2,337,1.6,83,5.054576809,8.348618506,-3.294041697,0.47577
9635,3.82,-7.4,403,1.4,57,6.065272189,4.108179282,1.957092907,-2.12959
9636,4.24,-7,568,1.3,91,7.49866592,6.419653597,1.079012323,1.78943
9638,4.06,-7.3,318,1.1,102,7.753076576,7.541367233,0.211709343,1.13049
9643,2.51,-7.4,378,1.2,28,5.034719297,6.399973122,-1.365253825,1.59685
9644,1.83,-7.5,246,2.4,96,4.17790827,6.073042949,-1.895134679,-0.51543
9648,-1.68,-7.7,228,2.3,85,3.778483418,4.712032059,-0.933548641,-2.24362
9649,-1.68,-7.7,228,2.3,85,6.564441745,4.023091441,2.541350304,-1.34143
9650,-0.98,-7.3,393,2.4,61,5.863173055,5.462337864,0.400835191,1.6501
9651,1.27,-7,658,1.7,91,6.438494171,6.428973761,0.00952041,-0.30249
9656,5.39,-7.2,322,2.2,48,5.300208171,5.690630699,-0.390422528,0.63135
9657,4.12,-7.2,288,2.1,34,5.384309265,5.293019966,0.091289299,-1.58387
9658,3.95,-7,288,1.7,67,7.311674767,5.343364747,1.96831002,0.48684
9659,5.24,-6.8,330,2.2,116,6.102976191,5.777710316,0.325265875,2.05059
9661,1.68,-7.2,181,1.9,101,2.949659596,6.123886858,-3.174227262,1.203
9663,-1.06,-7.7,152,2.5,91,2.485966284,3.576665739,-1.090699455,-4.76626
9665,-1,-7.1,525,2,93,7.800223946,3.276230182,4.523993764,-0.53597
9666,1.81,-6.7,535,2.5,77,7.49928992,7.159539742,0.339750178,1.79765
9667,1.81,-6.7,535,2.5,77,7.571497656,6.631698026,0.93979963,0.29996
9670,6.52,-6.7,387,2.7,111,7.631495076,7.795375769,-0.163880693,1.05465
9671,6.2,-6.8,355,2.6,100,7.947585302,6.93103268,1.016552622,-0.35765
9672,6.95,-6.7,524,1.3,109,8.113952576,7.317794782,0.796157794,2.65719
9673,6.57,-6.6,192,1.7,86,6.437343076,8.723237054,-2.285893978,0.40343
9674,5.53,-7,185,2.6,95,6.213143399,5.243669198,0.969474201,-0.49635
9675,4.12,-6.9,441,2,122,4.278173855,5.54012191,-1.261948055,1.52208
9676,4.41,-7,206,2,97,5.986151773,6.003491974,-0.017340201,-1.86338
9677,3.72,-6.8,198,2.6,97,5.91554343,4.993801674,0.921741756,1.78068
9678,2.47,-7.1,304,1.2,87,4.02225849,5.249140069,-1.226881579,-0.68331
9681,-0.43,-7.2,377,1.8,96,5.881055676,4.790079789,1.090975887,1.21698
9683,-0.54,-7.3,257,1.3,96,3.656698954,6.089365203,-2.432666249,-0.49789
9685,0.8,-7,401,1.2,112,6.487432745,4.043213868,2.444218877,-1.18304
9686,1.82,-7,387,0,104,6.280413474,6.492812907,-0.212399433,2.61433
9688,2.53,-7.1,128,0.9,109,4.995690473,6.285119192,-1.289428719,0.38103
9689,1.18,-7.5,159,0.7,92,2.116736386,3.865462955,-1.748726569,-0.60273
9692,0.16,-6.7,310,1.5,129,4.939898741,3.650689935,1.289208806,-1.60051
9693,0.43,-7,302,1.6,108,5.074550693,4.800123563,0.27442713,1.78675
9695,0.45,-7,261,0.8,109,4.446303224,5.300389334,-0.85408611,-0.1382
9698,0.32,-7,245,0.8,112,3.961174685,4.58251081,-0.621336125,0.63224
9699,-0.66,-7.4,143,0.6,64,2.787687964,4.025898367,-1.238210403,-0.84814
9700,-1.31,-7.5,191,0.9,85,2.771652043,2.705279334,0.066372709,-0.9734
9701,-2.19,-7.2,216,0.1,71,3.775690854,3.010724078,0.764966776,-0.26526
9703,-2.39,-7.5,174,1.4,108,3.037360301,3.42222493,-0.384864629,0.86641
9705,-3,-7.5,144,0.9,115,2.202001841,3.00160741,-0.799605569,-0.57357
9706,-3.95,-7.7,104,0.9,94,1.770431661,2.15982684,-0.389395179,-0.37778
9707,-4.48,-7.7,95,0,112,1.655832862,1.71289974,-0.057066878,-1.0065
9709,-5.56,-7.7,93,0.4,114,1.748250059,1.487697846,0.260552213,-0.22146
9710,-5.71,-7.8,83,0,97,1.593547637,1.425228839,0.168318798,-0.3894
9714,-7.66,-8,41,0,80,0.792041955,1.324390565,-0.53234861,0.0658
9716,-8.54,-8.3,51,0,102,0.645850722,0.646003587,-0.000152865,-1.8485
9720,-17.12,-18.9,196,0,273,2.186856558,0.563299128,1.62355743,0.04545
9723,-12.94,-18.1,218,0,238,2.780828715,2.877789498,-0.096960783,0.33081
9724,-14.67,-18,224,0,234,2.868925643,2.719484409,0.149441234,-0.04054
9725,-13.7,-17.7,231,0,280,3.16562812,3.432116012,-0.266487892,-0.33796
9727,-12.56,-17,249,0,275,3.518961937,3.074462363,0.444499574,-0.61288
9730,-10.91,-16.2,269,0,278,4.077921165,3.549975804,0.527945361,-0.03743
9731,-9.16,-15.5,279,0,265,4.277379023,4.169054372,0.108324651,0.03502
9732,-10.12,-15.3,282,0,275,4.446230516,4.265602149,0.180628367,-0.2683
9734,-10.08,-14.9,296,0,262,4.648542139,4.467859185,0.180682954,-0.20719
9738,-8.85,-14,321,0.7,267,5.201431745,4.64591774,0.555514005,-0.27857
9739,-8.29,-13.7,321,1.4,267,5.409444972,5.213108558,0.196336414,0.27403
9740,-8.18,-13.3,334,0.8,272,5.540527825,5.369099796,0.171428029,-0.225
9741,-8.18,-13.4,343,0.3,267,5.666931067,5.662474607,0.00445646,0.08446
9742,-7.83,-12.9,344,1,269,5.935372579,5.687952891,0.247419688,-0.55357
9743,-7.37,-12.7,359,1,261,6.075554571,5.788221501,0.28733307,0.15466
9744,-7.52,-12.4,363,0.4,286,6.171880401,6.025250199,0.146630202,-0.51123
9747,-6.45,-11.7,380,0,265,6.655939563,6.18048394,0.475455623,0.02834
9748,-6.45,-11.5,387,0.6,332,6.781522053,6.512112572,0.269409481,-0.26572
9749,-6.35,-11.4,390,0.3,257,6.963605841,6.672849199,0.290756642,0.09409
9750,-5.96,-11,401,1.3,294,7.063473111,6.817723392,0.245749719,-0.37229
9752,-5.39,-10.5,410,1,327,7.28377367,7.004382272,0.279391398,-0.05634
9754,-3.85,-9.7,420,1.4,278,7.73084802,7.033296983,0.697551037,-0.51891
9755,-3.54,-9.8,425,0.4,260,7.913687078,7.551628053,0.362059025,0.60016
9756,-2.75,-9.6,425,0.6,260,7.969649439,7.773807969,0.19584147,-0.81634
9758,-1.96,-9.4,443,0,282,8.770744754,7.715705832,1.055038922,0.48447
9759,-1.12,-9.3,452,0,313,8.470825008,8.342381812,0.128443196,-0.10733
9761,1.05,-8.5,479,0.7,304,8.893070403,8.304866501,0.588203902,0.67999
9766,1.18,-7.8,496,0.8,279,8.197750665,8.765468458,-0.567717793,-0.60762
9770,2.51,-7.6,559,0,308,9.842467557,8.304324045,1.538143512,-0.37832
9771,2.97,-6.9,596,0.1,292,9.940599595,9.384788327,0.555811268,0.6511
9773,3.54,-6.9,612,0,269,10.11310817,9.498058702,0.615049468,0.57298
9774,3.78,-6.7,624,1.1,330,10.20383003,10.22603527,-0.022205235,0.41916
9775,3.99,-7.2,651,0,330,10.39494989,9.918016481,0.476933409,0.59001
9777,3.6,-7.5,623,0,321,9.506384771,10.24003002,-0.733645253,0.28847
9778,4.28,-6.3,695,0.7,273,10.69978662,9.754211703,0.945574917,-0.60618
9779,4.74,-6.4,701,1.6,323,10.92828463,10.40635868,0.521925953,1.97624
9781,4.91,-6.5,592,0,267,7.968281732,10.32515698,-2.356875251,0.42673
9783,3.05,-6.5,614,0,167,8.69686538,9.080910161,-0.384044781,-2.18609
9784,3.39,-6.6,700,0,239,10.51253309,9.308072322,1.204460768,-0.66051
9786,4.85,-6.4,663,2,308,10.52390649,9.481631442,1.042275048,-0.3245
9787,5.41,-6.5,711,0.3,350,10.70895469,9.592964771,1.115989919,0.97902
9788,6.26,-6.4,668,0,324,10.38654248,10.98965453,-0.603112054,0.60548
9791,8.51,-5.5,685,0.1,298,10.52888164,10.44046292,0.088418725,-0.58967
9792,8.97,-6.4,673,1.8,30,11.28606694,10.42718825,0.858878688,0.07213
9793,9.55,-6.5,682,1.5,22,10.71453585,10.74619838,-0.031662533,0.6139
9794,9.76,-5.9,714,0,53,11.04980048,10.94106874,0.108731742,-0.52915
9795,9.89,-6.4,701,0,326,11.37997966,10.70762292,0.672356738,0.26539
9796,10.66,-6,685,1.6,328,11.3286417,10.88569982,0.442941877,-0.13863
9798,10.16,-5.1,705,0,259,11.66512305,10.83694226,0.828180787,1.03046
9799,11.39,-4.8,683,0,286,10.9525535,11.89327399,-0.94072049,0.49478
9800,11.39,-5.9,675,0.6,293,10.99334704,11.01540227,-0.022055227,-0.85382
9803,10.66,-5.8,723,0.5,283,11.89974969,10.79595124,1.103798454,-0.34005
9804,10.56,-5.7,748,0,331,12.05846294,11.3527799,0.705683041,0.80451
9807,10.72,-5.7,730,2.5,324,12.09444274,11.65372508,0.440717656,0.27064
9808,9.7,-5.6,686,0.3,298,12.07649919,11.81536542,0.261133773,1.33397
9809,9.2,-5.6,667,0.6,275,11.18585011,11.86137098,-0.675520866,0.13074
9810,9.37,-5.4,678,0,353,11.36628787,11.39170539,-0.025417522,0.68817
9811,9.87,-5.2,614,0.8,296,10.07478005,11.13466576,-1.059885708,-0.45807
9812,9.16,-5.5,656,1.6,12,10.38814745,9.998313296,0.389834154,-0.264
9814,8.18,-5.9,601,0.7,48,10.15066815,10.64688251,-0.49621436,-0.75403
9819,13.45,-4.8,734,1.4,7,11.56762066,10.1139887,1.453631962,-0.58882
9821,12.12,-5.4,640,0.7,328,11.13373768,10.67539931,0.458338369,0.42643
9822,11.37,-5,757,0.2,347,11.61565436,10.52515056,1.090503796,0.48579
9823,12.33,-4.5,633,0,281,11.13255482,11.66239643,-0.529841609,1.38402
9824,13.45,-4.6,612,0,276,10.20836766,11.09259514,-0.884227475,-0.55168
9825,14.27,-5,662,0,358,11.0321472,10.27555818,0.756589024,-0.67388
9827,13.03,-4.9,560,2.7,354,10.68500906,10.44861002,0.236399039,1.03121
9828,10.91,-5.2,578,1.2,36,8.778316599,9.67243356,-0.894116961,-0.93909
9832,9.72,-5.7,530,0,317,10.91407449,9.539158737,1.374915753,-0.12218
9833,11.31,-4.9,527,0,247,8.667519703,9.576107641,-0.908587938,-0.02357
9834,11.14,-4.5,636,0.8,353,9.270469592,7.944412715,1.326056877,-1.49907
9837,13.06,-4.8,748,0.1,8,11.42782606,10.26376403,1.164062034,0.37492
9839,15.62,-5.2,675,1.4,49,10.65049489,9.364651015,1.285843875,0.15381
9840,16.01,-4.9,674,0,26,11.40167572,10.83795848,0.563717235,0.71019
9842,12.1,-4.6,690,1.8,23,11.5996076,10.20521662,1.394390985,0.30787
9843,11.14,-4.7,684,0,18,11.63471116,11.26735151,0.367359651,1.71396
9844,14.74,-4.7,677,0,58,11.57422401,11.41414643,0.160077576,0.39376
9845,14.93,-4.4,673,1.2,29,11.7077752,11.50107171,0.206703492,1.24418
9847,14.18,-4.4,671,0,318,11.26705395,11.55663779,-0.28958384,0.37747
9848,16.49,-4.3,670,0,73,11.27902014,11.04257172,0.236448416,0.52419
9849,15.95,-4.4,672,0.9,76,11.26754389,11.09870366,0.168840228,0.74458
9850,15.68,-5,673,0.1,137,11.17159151,11.68744317,-0.515851658,0.63836
9851,17.45,-4.5,671,0,4,11.13585873,10.67508218,0.460776551,-0.06278
9852,17.33,-4.7,670,0,112,11.08772497,11.12884801,-0.041123039,1.38522
9853,17.99,-4.3,674,0,298,11.14425311,11.27442089,-0.130167777,0.03393
9856,19.08,-3.4,619,0,94,10.41025057,10.58104002,-0.170789449,2.21691
9857,15.56,-4,565,0.9,58,7.432037775,10.50016767,-3.068129892,-0.64399
9858,10.22,-3.9,593,1.7,351,9.980207127,8.942283534,1.037923593,-1.92424
9859,9.81,-3.7,530,0.7,289,9.313420057,8.787099818,0.526320239,0.27824
9862,13.22,-4.2,604,0,138,9.249420117,7.91677139,1.332648727,0.21647
9863,14.51,-4,588,0.1,82,9.443941834,10.09842865,-0.654486813,1.65741
9864,14.41,-4,597,0,82,9.477272752,9.156386518,0.320886234,-0.82093
9865,13.89,-3.8,583,0,358,9.382478554,9.138933972,0.243544582,2.4583
9868,7.78,-3.6,427,0,348,6.810747189,8.928569907,-2.117822718,-0.71781
9869,9.64,-3.4,485,0,138,8.210559849,6.911646938,1.298912911,0.15399
9871,10.35,-4.6,372,0,127,6.30516016,7.876325861,-1.571165701,1.08719
9874,9.51,-4.4,308,0,128,5.41167877,5.845726526,-0.434047756,-1.03486
9876,8.06,-4.2,244,0,284,4.998190286,4.993186592,0.005003694,0.03975
9877,7.51,-4.5,187,0.6,130,4.561486271,4.703673079,-0.142186808,-0.2783
9879,5.16,-4.3,249,0,124,4.031516081,3.765726684,0.265789397,-0.03336
9880,5.2,-4.4,212,0,268,4.070041848,4.20075327,-0.130711422,0.51478
9882,3.31,-4.8,182,0,251,2.959293567,3.543178688,-0.583885121,-0.07346
9884,2.49,-4.5,168,0,279,2.590974816,3.096905952,-0.505931136,-0.22418
9885,2.04,-4.9,175,0,251,2.726761929,2.555494011,0.171267918,-1.21047
9886,2.08,-4.2,244,0,290,3.551306321,2.482147402,1.069158919,0.88521
9894,1.58,-4.5,120,0,269,1.993369192,3.583923013,-1.590553821,0.02154
9895,0.72,-4.6,142,0,249,2.016995133,1.40415445,0.612840683,-1.4025
9896,0.37,-4.7,154,0,271,2.377926826,1.763903043,0.614023783,-0.04217
9898,0.37,-4.5,171,0,287,3.102088068,2.008238205,1.093849863,0.12577
9900,0.51,-4.4,139,0,262,2.607962866,2.794671693,-0.186708827,1.3206
9902,-1.25,-5,74,0,110,1.323377848,2.213685787,-0.890307939,-0.34266
9903,-1.71,-5.2,70,0,116,1.232712016,1.00448102,0.228230996,-0.56103
9904,-2.66,-5.5,66,0,93,1.112328031,0.822148471,0.29017956,-0.09399
9907,-3.81,-5.4,57,0,109,0.94879051,0.613829142,0.334961368,-0.12188
9908,-4.14,-5.4,47,0,116,0.946782861,0.776150487,0.170632374,0.25354
9909,-4.79,-5.4,39,0,129,0.704980948,0.653866792,0.051114156,-0.22243
9910,-4.98,-5.5,29,0,121,0.497603755,0.493831315,0.00377244,0.11824
9914,-5.77,-5.9,26,1.3,96,0.508733395,0.271847494,0.236885901,-1.09241
9917,-11.73,-13,93,1.9,105,1.714567096,0.296602081,1.417965015,0.42638
9918,-11.56,-12.9,102,2.2,105,1.880921081,1.758127858,0.122793223,0.06312
9922,-9.81,-12.4,140,2.4,103,2.681568409,1.700962806,0.980605603,0.80878
9923,-9.64,-12.5,79,2,101,2.259361873,2.669902862,-0.410540989,-0.28706
9927,-7.87,-11.5,242,1.4,104,4.074771149,1.800112735,2.274658414,1.04473
9930,-5.41,-10.9,138,1.8,110,2.353801543,4.3321137,-1.978312157,2.00374
9933,-6.18,-10.7,168,2.2,124,2.195957729,2.049878097,0.146079632,-1.30675
9935,-5.87,-10.3,144,2.1,111,2.558069405,2.636295622,-0.078226217,1.14755
9937,-6.1,-10,150,1.9,115,2.019123489,2.231384923,-0.212261434,-0.57319
9938,-6.1,-9.9,149,1.2,129,2.110049067,2.17359646,-0.063547393,0.46689
9941,-5.79,-9.5,161,0.8,118,2.120086288,1.963203717,0.156882571,-0.73795
9944,-4.39,-9,211,1,110,2.85443796,2.163082348,0.691355612,0.5526
9946,-4.12,-9,217,2.4,139,2.976650865,2.844384002,0.132266863,0.22492
9947,-3.87,-9,211,1.5,103,3.146105376,3.003918578,0.142186798,0.56796
9948,-3.75,-8.9,197,2.5,96,3.109906402,3.071406308,0.038500094,0.37809
9949,-3.89,-8.8,190,1.8,110,2.511371198,3.088619284,-0.577248086,0.5108
9950,-4.14,-8.7,190,1.8,110,2.445921653,2.536117022,-0.090195369,-0.51051
9951,-4.23,-8.9,192,2.4,121,2.540853345,2.574308042,-0.033454697,0.2459
9952,-4.27,-8.6,202,1.4,109,2.645835599,2.615314632,0.030520967,-0.7049
9955,-3.48,-8.5,289,2.1,115,3.490747498,2.698742835,0.792004663,-0.13323
9956,-2.14,-8.2,312,2.6,161,4.973575475,3.871154447,1.102421028,0.02533
9957,-0.73,-7.9,417,1.7,126,5.897343169,4.895788394,1.001554775,1.39259
9958,0.03,-7.7,394,3.1,132,6.001205673,6.138456348,-0.137250675,1.37304
9959,0.83,-7.7,339,3.2,130,5.288478237,6.089279126,-0.800800889,1.25558
9961,0.03,-7.6,266,1.9,114,4.005004676,5.281003499,-1.275998823,0.11991
9963,-0.91,-7.7,268,2.2,108,3.767853368,4.421966976,-0.654113608,-0.40653
9965,-0.64,-7.5,279,1.6,123,3.967082499,4.129049904,-0.161967405,-0.69226
9969,-0.12,-7,299,2.3,111,4.549522493,3.990746752,0.558775741,-0.21336
9970,-0.21,-7,327,3.7,114,4.385812935,4.583105432,-0.197292497,0.32645
9971,0.03,-6.9,327,4,145,4.808287218,4.630866796,0.177420422,-1.34546
9977,5.22,-6.3,440,2.9,136,7.354875502,4.782570306,2.572305196,0.72327
9978,6.14,-6.1,371,3.8,117,6.553398854,7.214176986,-0.660778132,2.24066
9981,6.6,-5.5,388,3.3,137,6.129636027,6.37312914,-0.243493113,0.16026
9982,6.27,-5.7,354,2.7,111,5.587108462,6.512997433,-0.925888971,1.21216
9983,5.05,-6,348,4.5,146,5.055891503,5.73197005,-0.676078547,-0.78295
9985,3.39,-5.9,327,3.4,107,5.343223327,5.380610759,-0.037387432,0.46172
9986,3.09,-5.9,327,4.7,114,4.62427423,5.029668217,-0.405393987,-0.53045
9987,2.08,-6.2,337,2.8,125,5.071732171,4.809645323,0.262086848,0.34043
9989,1.68,-5.9,343,1.9,140,4.555517236,4.953552982,-0.398035746,-0.11119
9991,1.39,-5.9,343,3.1,115,4.766847636,4.984200266,-0.21735263,0.02272
9993,1.52,-6,325,3.3,114,4.819312661,4.799427986,0.019884675,-1.14094
9998,2.76,-5.4,402,3.6,102,6.557769989,4.777102654,1.780667335,0.31821
9999,3.12,-5.3,496,4.7,146,5.971763353,6.369223272,-0.397459919,1.51614
10000,3.28,-5,372,3.9,128,5.938281432,6.573694736,-0.635413304,-0.9522
10002,4.35,-5.2,452,4.8,103,8.083470574,5.66311411,2.420356464,0.03779
10003,4.76,-5.2,584,6.2,104,7.725719489,7.771824668,-0.046105179,3.34393
10008,4.28,-4.9,426,4,110,5.831048168,8.09490889,-2.263860722,0.24027
10009,3.91,-5.2,428,3.9,121,6.039027418,6.144951104,-0.105923686,-0.24486
10011,3.87,-4.9,431,4.3,109,6.02646119,6.613405652,-0.586944462,0.60431
10014,2.51,-5.3,362,4.6,104,5.061296873,6.329549116,-1.268252243,-0.10483
10016,2.3,-5.1,391,4.3,103,4.937095236,5.28872534,-0.351630104,-1.3068
10017,2.76,-5.2,461,4.5,133,6.401584106,5.444512013,0.957072093,-0.6422
10018,4.74,-4.7,565,5.1,97,8.092462211,6.542212626,1.550249585,0.84732
10020,6.09,-4.7,527,5,102,7.072718993,8.03416907,-0.961450077,2.49215
10023,4.6,-5,368,3.9,106,5.364264872,7.422825385,-2.058560513,-0.64289
10024,3.55,-5,378,6.2,112,5.7257599,5.953662951,-0.227903051,-0.59916
10026,3.45,-4.9,413,4.6,107,5.993144418,6.140165897,-0.147021479,-0.72637
10030,4.85,-5,351,6,103,6.113503159,6.054517615,0.058985544,0.09867
10031,4.14,-5.2,367,3.2,115,5.630360547,5.674080634,-0.043720087,-1.21421
10033,4.6,-4.9,592,4.1,107,7.718466186,5.906426193,1.812039993,0.47936
10035,7.51,-4.7,448,3.8,111,7.558440127,7.792799782,-0.234359655,1.34524
10036,7.14,-4.5,416,5.6,102,6.95889951,7.503180508,-0.544280998,0.76671
10037,6.35,-4.9,366,5.3,114,6.064353363,6.989543318,-0.925189955,0.03543
10038,5.43,-4.9,385,3.3,111,5.857122001,6.490646511,-0.63352451,0.04888
10039,4.77,-5,365,4.2,102,5.764447146,6.191406532,-0.426959386,-1.38214
10041,4.6,-4.4,464,3.8,82,7.467222649,5.784466794,1.682755855,0.48001
10043,5.83,-4.6,399,3.8,121,6.305795024,7.30217639,-0.996381366,1.08194
10045,5.43,-4.6,392,4.3,110,6.067145932,6.199411621,-0.132265689,-0.00229
10047,4.56,-4.5,307,4.6,110,5.276242978,6.366838695,-1.090595717,0.33922
10048,3.74,-4.5,329,4.3,110,4.918335128,5.296033235,-0.377698107,-0.74457
10050,3.16,-4.7,332,2.3,136,4.843734257,5.173862095,-0.330127838,-0.54866
10053,3.26,-4.6,482,4,123,5.811580918,5.018117064,0.793463854,-0.78229
10055,4.45,-4.4,509,4.5,93,7.085664914,6.320767972,0.764896942,0.57215
10056,5.14,-4.3,494,5.7,106,7.053620916,7.082379124,-0.028758208,0.80852
10058,6.64,-4,447,3.2,99,6.603107278,6.911745858,-0.30863858,0.01909
10061,5.68,-4.2,494,5.3,112,7.376282105,6.825322778,0.550959327,1.00395
10063,4.91,-3.9,393,4.2,85,5.946785057,7.62859717,-1.681812113,0.79212
10065,4.1,-4,405,4.4,101,6.005605642,6.157434769,-0.151829127,-0.64713
10067,3.51,-4.1,337,4.4,104,5.566373365,6.353115147,-0.786741782,0.55998
10068,2.95,-4.2,387,4.1,91,5.095512995,5.48824987,-0.392736875,-1.02562
10069,3.05,-3.8,387,4.1,91,6.509614121,5.686635785,0.822978336,0.22644
10070,3.49,-4,294,4.9,104,6.079909585,6.232743766,-0.152834181,1.46782
10077,0,-4.3,249,5.9,102,3.401587799,5.270156985,-1.868569186,0.65166
10078,0.01,-4.3,246,3.6,106,3.462750015,4.483784644,-1.021034629,-0.34978
10086,-1.33,-4.4,165,4.2,109,2.215685341,3.988079039,-1.772393698,-0.34306
10087,-1.42,-4.4,157,4.4,103,2.150306607,2.726312111,-0.576005504,-1.72062
10088,-1.58,-4.4,164,4.8,91,2.118810509,2.312978911,-0.194168402,-0.75368
10090,-1.64,-4.2,187,3.7,92,2.431531714,2.095228888,0.336302826,-0.98679
10092,-1.39,-4.5,168,3,105,2.342913774,2.461844772,-0.118930998,0.09927
10093,-1.56,-4.2,161,2.6,87,2.112422784,2.329687873,-0.217265089,-0.7588
10094,-1.92,-4.4,142,4.4,97,2.002092329,2.184638459,-0.18254613,-0.23848
10095,-2.08,-4.4,139,5.3,91,1.916325005,1.918728926,-0.002403921,-0.82955
10097,-2.46,-4.4,119,4.6,90,1.708958636,1.6874117,0.021546936,-0.15981
10098,-2.73,-4.4,116,5,93,1.591100179,1.550740976,0.040359203,-0.61514
10102,-2.87,-4.5,100,3.8,95,1.440509213,1.571785422,-0.131276209,-0.09505
10103,-3.08,-4.5,97,4.9,87,1.385544427,1.382428838,0.003115589,-0.80598
10105,-3.6,-4.7,96,3,112,1.432854842,1.329202751,0.103652091,-0.20173
10106,-3.5,-4.6,101,2.6,98,1.657250026,1.351959282,0.305290744,-0.74777
10107,-3.58,-4.6,119,5,91,2.010951594,1.576230538,0.434721056,0.24768
10109,-3.37,-4.7,108,4.4,82,1.749690579,1.778468843,-0.028778264,-0.06024
10112,-4.27,-4.9,67,4.3,90,1.105448126,1.465649334,-0.360201208,0.30365
10114,-5.33,-5.2,34,5.1,83,0.591416211,1.087508328,-0.496092117,-0.6641
10115,-5.45,-5.3,32,2.9,91,0.562393303,0.680127992,-0.117734689,-0.28808
10116,-5.62,-5.4,31,4.6,85,0.477467878,0.611550851,-0.134082973,-0.68267
10117,-5.94,-5.5,17,6.4,84,0.28155868,0.406635473,-0.125076793,-0.28113
10118,-6.14,-5.5,14,4.5,101,0.219863432,0.14372022,0.076143212,-0.83819
10119,-6.25,-5.6,12,4.1,99,0.204022491,0.225134944,-0.021112453,-0.03432
10120,-6.29,-5.5,15,3.6,85,0.161296138,0.306108817,-0.144812679,-0.92629
10121,-6.33,-5.5,18,5.2,84,0.234456478,0.293700204,-0.059243726,-0.227
10122,-6.31,-5.6,14,4.9,93,0.211436947,0.208270409,0.003166538,-1.58053
10125,-14.7,-14.6,117,0,251,1.412156257,0.170630239,1.241526018,-0.07135
10127,-14.25,-14.5,130,0,3,1.863355452,2.194230187,-0.330874735,-0.06899
10129,-13.83,-14.3,146,1.7,351,1.780811278,1.973807527,-0.192996249,-0.67427
10131,-13,-13.9,165,1.3,17,2.455221714,2.131619605,0.323602109,-1.49324
10132,-12.75,-13.8,173,0,284,2.336620712,1.23130362,1.105317092,-0.36634
10140,-10.5,-13,237,2.5,348,3.545347349,2.99334567,0.552001679,-0.93925
10147,-8.66,-12,296,1.8,44,4.95560194,3.110588357,1.845013583,0.23583
10148,-8.73,-12,316,0,279,5.056922129,5.237523443,-0.180601314,0.84553
10151,-7.23,-11.2,328,0,305,5.428704358,5.467528829,-0.038824471,-0.56383
10154,-5.54,-10.9,328,0,252,5.545038928,4.853082854,0.691956074,-0.22783
10156,-4.5,-10.5,352,0,346,5.65256314,5.798244783,-0.145681643,0.22136
10157,-3.08,-10.5,367,0,78,5.950323295,5.702460502,0.247862793,-1.322
10162,0.18,-9.9,414,0,298,6.775037229,5.438907464,1.336129765,0.15499
10163,1.35,-8.8,420,0,261,6.952964445,6.741949176,0.211015269,-0.17543
10164,1.97,-8.4,433,0,294,7.115496455,6.213777669,0.901718786,0.32572
10165,1.55,-8.7,437,0,4,7.1161321,7.329333913,-0.213201813,-0.11985
10168,2.57,-9.2,463,0,14,7.400444118,6.590296766,0.810147352,-0.135
10169,2.57,-9.2,463,0,14,7.441129091,7.405054472,0.036074619,-0.14322
10171,3.82,-8.8,493,0,354,7.749924499,6.703071744,1.046852755,-0.18392
10172,3.51,-8.4,500,1,300,7.851918765,7.583325105,0.26859366,0.4881
10174,2.66,-8.5,523,0.4,351,7.74583849,7.522194364,0.223644126,-0.02616
10177,3.2,-7.9,568,1,0,8.607365487,8.139485805,0.467879682,-0.14669
10178,4.12,-7.9,569,0,225,8.307478299,7.92849425,0.378984049,0.65205
10179,3.74,-7.5,544,0,46,7.868516176,8.348631709,-0.480115533,-0.63309
10180,3.45,-7.4,557,0,13,8.346044137,6.842289401,1.503754736,-0.03407
10181,3.43,-7.9,529,0,65,8.11170255,8.743621251,-0.631918701,0.81538
10182,4.97,-7.7,542,0,14,7.971378478,7.664937374,0.306441104,-1.23497
10184,6.45,-6.7,611,0,322,9.034919231,7.781446018,1.253473213,0.31122
10185,6.05,-6.5,592,0,264,8.833116998,8.648922428,0.18419457,0.62499
